,sim_num,dates,days,n_res_quar,n_res_iso,n_nonres_quar,n_nonres_iso
3250,30,2020-09-12,10,395,31,29,6
3251,30,2020-09-13,11,492,47,35,7
3252,30,2020-09-14,12,537,60,35,9
3253,30,2020-09-15,13,585,78,48,10
3254,30,2020-09-16,14,696,101,60,10
3255,30,2020-09-17,15,782,114,73,8
3256,30,2020-09-18,16,852,113,85,8
3257,30,2020-09-19,17,904,115,96,6
3258,30,2020-09-20,18,956,126,98,8
3259,30,2020-09-21,19,968,124,101,13
3260,30,2020-09-22,20,994,134,113,10
3261,30,2020-09-23,21,1028,145,125,10
3262,30,2020-09-24,22,1021,147,136,11
3263,30,2020-09-25,23,1039,132,143,15
3264,30,2020-09-26,24,1041,124,148,13
3265,30,2020-09-27,25,1015,114,143,14
3266,30,2020-09-28,26,1069,96,145,14
3267,30,2020-09-29,27,1052,86,137,16
3268,30,2020-09-30,28,991,77,135,14
3269,30,2020-10-01,29,1004,61,126,13
3270,30,2020-10-02,30,1027,55,121,12
3271,30,2020-10-03,31,1013,53,123,14
3272,30,2020-10-04,32,1016,52,125,18
3273,30,2020-10-05,33,1024,48,120,18
3274,30,2020-10-06,34,985,41,108,17
3275,30,2020-10-07,35,962,41,94,15
3276,30,2020-10-08,36,930,34,80,14
3277,30,2020-10-09,37,873,32,69,15
3278,30,2020-10-10,38,848,29,65,13
3279,30,2020-10-11,39,846,28,68,11
3280,30,2020-10-12,40,800,27,66,10
3281,30,2020-10-13,41,805,22,66,6
3282,30,2020-10-14,42,786,20,65,7
3283,30,2020-10-15,43,745,20,67,7
3284,30,2020-10-16,44,693,13,66,8
3285,30,2020-10-17,45,656,13,56,11
3286,30,2020-10-18,46,629,12,54,10
3287,30,2020-10-19,47,642,13,53,10
3288,30,2020-10-20,48,652,18,61,11
3289,30,2020-10-21,49,631,19,63,12
3290,30,2020-10-22,50,667,31,69,10
3291,30,2020-10-23,51,740,32,80,12
3292,30,2020-10-24,52,735,34,73,11
3293,30,2020-10-25,53,697,43,79,11
3294,30,2020-10-26,54,701,43,81,13
3295,30,2020-10-27,55,730,51,87,13
3296,30,2020-10-28,56,750,49,82,13
3297,30,2020-10-29,57,746,44,84,13
3298,30,2020-10-30,58,794,47,93,11
3299,30,2020-10-31,59,798,49,95,10
3300,30,2020-11-01,60,803,53,97,11
3301,30,2020-11-02,61,777,52,97,12
3302,30,2020-11-03,62,818,58,98,17
3303,30,2020-11-04,63,811,55,102,15
3304,30,2020-11-05,64,765,46,97,19
3305,30,2020-11-06,65,714,51,96,19
3306,30,2020-11-07,66,766,52,97,19
3307,30,2020-11-08,67,778,45,93,15
3308,30,2020-11-09,68,758,45,94,17
3309,30,2020-11-10,69,747,40,86,12
3310,30,2020-11-11,70,767,33,88,12
3311,30,2020-11-12,71,775,32,83,11
3312,30,2020-11-13,72,736,26,69,12
3313,30,2020-11-14,73,752,21,71,14
3314,30,2020-11-15,74,728,18,69,15
3315,30,2020-11-16,75,725,15,69,13
3316,30,2020-11-17,76,662,15,60,12
3317,30,2020-11-18,77,671,19,54,13
3318,30,2020-11-19,78,676,19,54,12
3319,30,2020-11-20,79,635,20,47,10
3320,30,2020-11-21,80,565,20,46,8
3321,30,2020-11-22,81,546,18,41,8
3322,30,2020-11-23,82,546,11,38,8
3323,30,2020-11-24,83,520,12,37,6
3324,30,2020-11-25,84,493,12,37,8
3325,30,2020-11-26,85,490,10,39,10
3326,30,2020-11-27,86,490,12,52,15
3327,30,2020-11-28,87,449,12,48,16
3328,30,2020-11-29,88,462,13,48,14
3329,30,2020-11-30,89,488,15,49,12
3330,30,2020-12-01,90,508,15,53,14
3331,30,2020-12-02,91,516,18,54,15
3332,30,2020-12-03,92,516,19,55,12
3333,30,2020-12-04,93,525,20,60,12
3334,30,2020-12-05,94,534,22,60,11
3335,30,2020-12-06,95,526,23,61,12
3336,30,2020-12-07,96,513,24,61,10
3337,30,2020-12-08,97,522,24,65,11
3338,30,2020-12-09,98,518,28,63,12
3339,30,2020-12-10,99,528,31,67,15
3340,30,2020-12-11,100,535,33,61,13
3341,30,2020-12-12,101,555,36,63,15
3342,30,2020-12-13,102,521,32,62,12
3343,30,2020-12-14,103,523,31,61,11
3344,30,2020-12-15,104,571,35,64,9
3345,30,2020-12-16,105,561,35,60,12
3346,30,2020-12-17,106,561,36,67,11
3347,30,2020-12-18,107,554,35,64,8
3348,31,2020-09-02,0,0,0,0,0
3349,31,2020-09-03,1,13,0,1,0
3350,31,2020-09-04,2,38,0,4,0
3351,31,2020-09-05,3,38,0,4,0
3352,31,2020-09-06,4,38,0,4,0
3353,31,2020-09-07,5,54,1,4,0
3354,31,2020-09-08,6,113,1,5,0
3355,31,2020-09-09,7,147,2,6,0
3356,31,2020-09-10,8,174,5,7,2
3357,31,2020-09-11,9,210,10,9,3
3358,31,2020-09-12,10,255,12,12,4
3359,31,2020-09-13,11,321,19,12,5
3360,31,2020-09-14,12,360,23,12,6
3361,31,2020-09-15,13,478,38,16,6
3362,31,2020-09-16,14,566,50,27,4
3363,31,2020-09-17,15,638,61,37,7
3364,31,2020-09-18,16,722,70,50,9
3365,31,2020-09-19,17,780,86,60,11
3366,31,2020-09-20,18,828,94,63,11
3367,31,2020-09-21,19,874,99,63,8
3368,31,2020-09-22,20,915,103,71,9
3369,31,2020-09-23,21,981,103,79,11
3370,31,2020-09-24,22,1000,109,91,12
3371,31,2020-09-25,23,1036,107,111,17
3372,31,2020-09-26,24,1040,113,113,18
3373,31,2020-09-27,25,1082,118,119,17
3374,31,2020-09-28,26,1098,119,119,19
3375,31,2020-09-29,27,1040,115,132,20
3376,31,2020-09-30,28,1065,115,136,18
3377,31,2020-10-01,29,1070,106,132,16
3378,31,2020-10-02,30,1064,93,127,15
3379,31,2020-10-03,31,1078,81,129,14
3380,31,2020-10-04,32,1085,78,127,13
3381,31,2020-10-05,33,1076,70,129,13
3382,31,2020-10-06,34,1080,65,126,13
3383,31,2020-10-07,35,1049,55,136,14
3384,31,2020-10-08,36,1067,55,128,14
3385,31,2020-10-09,37,1043,47,114,14
3386,31,2020-10-10,38,1055,43,111,14
3387,31,2020-10-11,39,1028,42,112,12
3388,31,2020-10-12,40,1024,39,113,12
3389,31,2020-10-13,41,980,34,96,11
3390,31,2020-10-14,42,894,32,85,11
3391,31,2020-10-15,43,887,27,83,13
3392,31,2020-10-16,44,844,22,75,11
3393,31,2020-10-17,45,823,21,64,9
3394,31,2020-10-18,46,797,20,64,10
3395,31,2020-10-19,47,772,24,62,11
3396,31,2020-10-20,48,726,21,56,9
3397,31,2020-10-21,49,727,18,42,11
3398,31,2020-10-22,50,688,13,36,10
3399,31,2020-10-23,51,691,13,30,9
3400,31,2020-10-24,52,664,14,30,10
3401,31,2020-10-25,53,657,13,26,12
3402,31,2020-10-26,54,659,15,27,11
3403,31,2020-10-27,55,687,22,30,13
3404,31,2020-10-28,56,709,28,35,14
3405,31,2020-10-29,57,663,26,33,14
3406,31,2020-10-30,58,648,32,39,14
3407,31,2020-10-31,59,620,40,41,15
3408,31,2020-11-01,60,643,43,44,17
3409,31,2020-11-02,61,635,46,46,22
3410,31,2020-11-03,62,635,49,60,20
3411,31,2020-11-04,63,602,48,64,21
3412,31,2020-11-05,64,650,57,75,25
3413,31,2020-11-06,65,673,62,86,23
3414,31,2020-11-07,66,681,49,89,19
3415,31,2020-11-08,67,672,49,93,18
3416,31,2020-11-09,68,680,54,96,14
3417,31,2020-11-10,69,710,61,109,12
3418,31,2020-11-11,70,715,67,112,13
3419,31,2020-11-12,71,724,61,117,12
3420,31,2020-11-13,72,726,53,115,13
3421,31,2020-11-14,73,710,52,121,11
3422,31,2020-11-15,74,694,50,116,12
3423,31,2020-11-16,75,698,49,115,13
3424,31,2020-11-17,76,687,39,106,11
3425,31,2020-11-18,77,688,36,99,8
3426,31,2020-11-19,78,653,33,97,5
3427,31,2020-11-20,79,647,37,91,7
3428,31,2020-11-21,80,671,32,88,8
3429,31,2020-11-22,81,664,31,84,9
3430,31,2020-11-23,82,636,34,78,10
3431,31,2020-11-24,83,612,36,67,11
3432,31,2020-11-25,84,615,41,58,11
3433,31,2020-11-26,85,636,42,57,10
3434,31,2020-11-27,86,631,39,57,10
3435,31,2020-11-28,87,667,39,56,9
3436,31,2020-11-29,88,651,36,55,9
3437,31,2020-11-30,89,646,38,54,4
3438,31,2020-12-01,90,667,38,51,5
3439,31,2020-12-02,91,660,34,53,7
3440,31,2020-12-03,92,633,41,48,8
3441,31,2020-12-04,93,620,38,50,10
3442,31,2020-12-05,94,595,43,53,11
3443,31,2020-12-06,95,612,39,59,10
3444,31,2020-12-07,96,599,36,61,12
3445,31,2020-12-08,97,591,31,61,9
3446,31,2020-12-09,98,573,26,69,11
3447,31,2020-12-10,99,530,21,63,9
3448,31,2020-12-11,100,535,22,58,10
3449,31,2020-12-12,101,496,20,56,12
3450,31,2020-12-13,102,541,17,57,13
3451,31,2020-12-14,103,541,18,57,12
3452,31,2020-12-15,104,547,19,57,10
3453,31,2020-12-16,105,559,17,60,12
3454,31,2020-12-17,106,559,15,61,12
3455,31,2020-12-18,107,544,14,56,14
